country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,90,Total,Units,%,Estimated value,,,12 to 23 months old
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,84,Total,Units,%,Estimated value,,,12 to 23 months old
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,77,Total,Units,%,Estimated value,,,12 to 23 months old
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,83,Total,Units,%,Estimated value,,,12 to 23 months old
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,93,Total,Units,%,Estimated value,,,12 to 23 months old
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,89,Total,Units,%,Estimated value,,,12 to 23 months old
Mexico,MX,MEX,484,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,83,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,95,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,95,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,97,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,97,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,97,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,98,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,95,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,91,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,97,Total,Units,%,Estimated value,,,12 to 23 months old
"Micronesia, Federated States of",FM,FSM,583,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,96,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Monaco,MC,MCO,492,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,99,Total,Units,%,Estimated value,,,12 to 23 months old
Mongolia,MN,MNG,496,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,61,Total,Units,%,Estimated value,,,12 to 23 months old
Mongolia,MN,MNG,496,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,91,Total,Units,%,Estimated value,,,12 to 23 months old
Mongolia,MN,MNG,496,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,95,Total,Units,%,Estimated value,,,12 to 23 months old
Mongolia,MN,MNG,496,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,94,Total,Units,%,Estimated value,,,12 to 23 months old
Mongolia,MN,MNG,496,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Mongolia,MN,MNG,496,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,95,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,96,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,97,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,95,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,94,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,94,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,94,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,94,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,93,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,93,Total,Units,%,Estimated value,,,12 to 23 months old
Montenegro,ME,MNE,499,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,92,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,33,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,95,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,17,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,80,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,98,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,97,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,97,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Morocco,MA,MAR,504,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,95,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,75,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,50,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,75,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,81,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,75,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,68,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,76,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,86,Total,Units,%,Estimated value,,,12 to 23 months old
Mozambique,MZ,MOZ,508,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,86,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,8,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,72,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,12,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,82,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,90,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,86,Total,Units,%,Estimated value,,,12 to 23 months old
Myanmar,MM,MMR,104,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,46,Total,Units,%,Estimated value,,,12 to 23 months old
